2004,6,29,1,5,23,0.68619
2004,6,29,2,5,23,0.672
2004,6,29,3,5,23,0.64289
2004,6,29,4,5,23,0.60641
2004,6,29,5,5,23,0.57038
2004,6,29,6,5,23,0.54657
2004,6,29,7,5,23,0.54503
2004,6,29,8,5,23,0.56512
2004,6,29,9,5,23,0.59937
2004,6,29,10,5,23,0.63797
2004,6,29,11,5,23,0.66643
2004,6,29,12,5,23,0.67109
2004,6,29,13,5,23,0.64813
2004,6,29,14,5,23,0.60313
2004,6,29,15,5,23,0.54681
2004,6,29,16,5,23,0.49103
2004,6,29,17,5,23,0.44496
2004,6,29,18,5,23,0.41679
2004,6,29,19,5,23,0.41419
2004,6,29,20,5,23,0.4384
2004,6,29,21,5,23,0.48418
2004,6,29,22,5,23,0.54442
2004,6,29,23,5,23,0.60789
2004,6,30,0,5,23,0.6594
2004,6,30,1,5,23,0.68769
2004,6,30,2,5,23,0.68934
2004,6,30,3,5,23,0.66784
2004,6,30,4,5,23,0.6316
2004,6,30,5,5,23,0.58987
2004,6,30,6,5,23,0.55311
2004,6,30,7,5,23,0.53472
2004,6,30,8,5,23,0.54224
2004,6,30,9,5,23,0.571
2004,6,30,10,5,23,0.61163
2004,6,30,11,5,23,0.65341
2004,6,30,12,5,23,0.68121
2004,6,30,13,5,23,0.68207
2004,6,30,14,5,23,0.65387
2004,6,30,15,5,23,0.60371
2004,6,30,16,5,23,0.54317
2004,6,30,17,5,23,0.48395
2004,6,30,18,5,23,0.4352
2004,6,30,19,5,23,0.40635
2004,6,30,20,5,23,0.40579
2004,6,30,21,5,23,0.43389
2004,6,30,22,5,23,0.48434
2004,6,30,23,5,23,0.54876
2004,7,1,0,5,23,0.61413
2004,7,1,1,5,23,0.66421
2004,7,1,2,5,23,0.68798
2004,7,1,3,5,23,0.68306
2004,7,1,4,5,23,0.65477
2004,7,1,5,5,23,0.61354
2004,7,1,6,5,23,0.57035
2004,7,1,7,5,23,0.53716
2004,7,1,8,5,23,0.5265
2004,7,1,9,5,23,0.5423
2004,7,1,10,5,23,0.57746
2004,7,1,11,5,23,0.62263
2004,7,1,12,5,23,0.66665
2004,7,1,13,5,23,0.69367
2004,7,1,14,5,23,0.69179
2004,7,1,15,5,23,0.6605
2004,7,1,16,5,23,0.60761
2004,7,1,17,5,23,0.54481
2004,7,1,18,5,23,0.48359
2004,7,1,19,5,23,0.43362
2004,7,1,20,5,23,0.4054
2004,7,1,21,5,23,0.40706
2004,7,1,22,5,23,0.43759
2004,7,1,23,5,23,0.4899
2004,7,2,0,5,23,0.55488
2004,7,2,1,5,23,0.61841
2004,7,2,2,5,23,0.66416
2004,7,2,3,5,23,0.68192
2004,7,2,4,5,23,0.67065
2004,7,2,5,5,23,0.63767
2004,7,2,6,5,23,0.59503
2004,7,2,7,5,23,0.55418
2004,7,2,8,5,23,0.52645
2004,7,2,9,5,23,0.52225
2004,7,2,10,5,23,0.54303
2004,7,2,11,5,23,0.58156
2004,7,2,12,5,23,0.62917
2004,7,2,13,5,23,0.6739
2004,7,2,14,5,23,0.69969
2004,7,2,15,5,23,0.69632
2004,7,2,16,5,23,0.66438
2004,7,2,17,5,23,0.6115
2004,7,2,18,5,23,0.54923
2004,7,2,19,5,23,0.48914
2004,7,2,20,5,23,0.44107
2004,7,2,21,5,23,0.4155
2004,7,2,22,5,23,0.41939
2004,7,2,23,5,23,0.45058
2004,7,3,0,5,23,0.50184
2004,7,3,1,5,23,0.56384
2004,7,3,2,5,23,0.62221
2004,7,3,3,5,23,0.66142
2004,7,3,4,5,23,0.67273
2004,7,3,5,5,23,0.65667
2004,7,3,6,5,23,0.62221
2004,7,3,7,5,23,0.58151
2004,7,3,8,5,23,0.54444
2004,7,3,9,5,23,0.52065
2004,7,3,10,5,23,0.51925
2004,7,3,11,5,23,0.54128
2004,7,3,12,5,23,0.58032
2004,7,3,13,5,23,0.62793
2004,7,3,14,5,23,0.67149
2004,7,3,15,5,23,0.69591
2004,7,3,16,5,23,0.69285
2004,7,3,17,5,23,0.66299
2004,7,3,18,5,23,0.61345
2004,7,3,19,5,23,0.55589
2004,7,3,20,5,23,0.50143
2004,7,3,21,5,23,0.4588
2004,7,3,22,5,23,0.43737
2004,7,3,23,5,23,0.44295
2004,7,4,0,5,23,0.4728
2004,7,4,1,5,23,0.52004
2004,7,4,2,5,23,0.57563
2004,7,4,3,5,23,0.62599
2004,7,4,4,5,23,0.65749
2004,7,4,5,5,23,0.66324
2004,7,4,6,5,23,0.64502
2004,7,4,7,5,23,0.61201
2004,7,4,8,5,23,0.57448
2004,7,4,9,5,23,0.53969
2004,7,4,10,5,23,0.51652
2004,7,4,11,5,23,0.51446
2004,7,4,12,5,23,0.53497
2004,7,4,13,5,23,0.57206
2004,7,4,14,5,23,0.61729
2004,7,4,15,5,23,0.65842
2004,7,4,16,5,23,0.68225
2004,7,4,17,5,23,0.68167
2004,7,4,18,5,23,0.65685
2004,7,4,19,5,23,0.61466
2004,7,4,20,5,23,0.56659
2004,7,4,21,5,23,0.52175
2004,7,4,22,5,23,0.48657
2004,7,4,23,5,23,0.46935
2004,7,5,0,5,23,0.4753
2004,7,5,1,5,23,0.50145
2004,7,5,2,5,23,0.5415
2004,7,5,3,5,23,0.58762
2004,7,5,4,5,23,0.62838
2004,7,5,5,5,23,0.65274
2004,7,5,6,5,23,0.65516
2004,7,5,7,5,23,0.6374
2004,7,5,8,5,23,0.6071
2004,7,5,9,5,23,0.57157
2004,7,5,10,5,23,0.53638
2004,7,5,11,5,23,0.51132
2004,7,5,12,5,23,0.50686
2004,7,5,13,5,23,0.52427
2004,7,5,14,5,23,0.55757
2004,7,5,15,5,23,0.59896
2004,7,5,16,5,23,0.63766
2004,7,5,17,5,23,0.66234
2004,7,5,18,5,23,0.6664
2004,7,5,19,5,23,0.6495
2004,7,5,20,5,23,0.61844
2004,7,5,21,5,23,0.58313
2004,7,5,22,5,23,0.5492
2004,7,5,23,5,23,0.52097
2004,7,6,0,5,23,0.50659
2004,7,6,1,5,23,0.51083
2004,7,6,2,5,23,0.53043
2004,7,6,3,5,23,0.56043
2004,7,6,4,5,23,0.59562
2004,7,6,5,5,23,0.62761
2004,7,6,6,5,23,0.64729
2004,7,6,7,5,23,0.64902
2004,7,6,8,5,23,0.63312
2004,7,6,9,5,23,0.60491
2004,7,6,10,5,23,0.5694
2004,7,6,11,5,23,0.53221
2004,7,6,12,5,23,0.50482
2004,7,6,13,5,23,0.4978
2004,7,6,14,5,23,0.5114
2004,7,6,15,5,23,0.54008
2004,7,6,16,5,23,0.57757
2004,7,6,17,5,23,0.61482
2004,7,6,18,5,23,0.64184
2004,7,6,19,5,23,0.65226
2004,7,6,20,5,23,0.64543
2004,7,6,21,5,23,0.62721
2004,7,6,22,5,23,0.60449
2004,7,6,23,5,23,0.57942
2004,7,7,0,5,23,0.55567
2004,7,7,1,5,23,0.54181
2004,7,7,2,5,23,0.54165
2004,7,7,3,5,23,0.55214
2004,7,7,4,5,23,0.57116
2004,7,7,5,5,23,0.59701
2004,7,7,6,5,23,0.62351
2004,7,7,7,5,23,0.64171
2004,7,7,8,5,23,0.64446
2004,7,7,9,5,23,0.63029
2004,7,7,10,5,23,0.60283
2004,7,7,11,5,23,0.56631
2004,7,7,12,5,23,0.52744
2004,7,7,13,5,23,0.49876
2004,7,7,14,5,23,0.48965
2004,7,7,15,5,23,0.49943
2004,7,7,16,5,23,0.52382
2004,7,7,17,5,23,0.55841
2004,7,7,18,5,23,0.59545
2004,7,7,19,5,23,0.62594
2004,7,7,20,5,23,0.64363
2004,7,7,21,5,23,0.64703
2004,7,7,22,5,23,0.64003
2004,7,7,23,5,23,0.62626
2004,7,8,0,5,23,0.60599
2004,7,8,1,5,23,0.58356
2004,7,8,2,5,23,0.56749
2004,7,8,3,5,23,0.56062
2004,7,8,4,5,23,0.56153
2004,7,8,5,5,23,0.57206
2004,7,8,6,5,23,0.593
2004,7,8,7,5,23,0.61813
2004,7,8,8,5,23,0.63702
2004,7,8,9,5,23,0.64092
2004,7,8,10,5,23,0.62747
2004,7,8,11,5,23,0.59989
2004,7,8,12,5,23,0.56263
2004,7,8,13,5,23,0.52341
2004,7,8,14,5,23,0.4946
2004,7,8,15,5,23,0.48392
2004,7,8,16,5,23,0.49049
2004,7,8,17,5,23,0.51186
2004,7,8,18,5,23,0.545
2004,7,8,19,5,23,0.58303
2004,7,8,20,5,23,0.61762
2004,7,8,21,5,23,0.64201
2004,7,8,22,5,23,0.65315
2004,7,8,23,5,23,0.65288
2004,7,9,0,5,23,0.64289
2004,7,9,1,5,23,0.62327
2004,7,9,2,5,23,0.59925
2004,7,9,3,5,23,0.57891
2004,7,9,4,5,23,0.56508
2004,7,9,5,5,23,0.55945
2004,7,9,6,5,23,0.56689
2004,7,9,7,5,23,0.58794
2004,7,9,8,5,23,0.61429
2004,7,9,9,5,23,0.63404
2004,7,9,10,5,23,0.63798
2004,7,9,11,5,23,0.62413
2004,7,9,12,5,23,0.59616
2004,7,9,13,5,23,0.55886
2004,7,9,14,5,23,0.52031
2004,7,9,15,5,23,0.492
2004,7,9,16,5,23,0.4803
2004,7,9,17,5,23,0.48496
2004,7,9,18,5,23,0.50515
2004,7,9,19,5,23,0.53854
2004,7,9,20,5,23,0.57861
2004,7,9,21,5,23,0.61705
2004,7,9,22,5,23,0.64576
2004,7,9,23,5,23,0.66019
2004,7,10,0,5,23,0.66136
2004,7,10,1,5,23,0.6506
2004,7,10,2,5,23,0.62852
2004,7,10,3,5,23,0.6011
2004,7,10,4,5,23,0.57648
2004,7,10,5,5,23,0.5588
2004,7,10,6,5,23,0.55242
2004,7,10,7,5,23,0.56234
2004,7,10,8,5,23,0.58626
2004,7,10,9,5,23,0.61376
2004,7,10,10,5,23,0.63281
2004,7,10,11,5,23,0.6351
2004,7,10,12,5,23,0.6198
2004,7,10,13,5,23,0.59114
2004,7,10,14,5,23,0.55404
2004,7,10,15,5,23,0.51646
2004,7,10,16,5,23,0.48898
2004,7,10,17,5,23,0.4773
2004,7,10,18,5,23,0.48206
2004,7,10,19,5,23,0.50339
2004,7,10,20,5,23,0.53885
2004,7,10,21,5,23,0.58156
2004,7,10,22,5,23,0.62232
2004,7,10,23,5,23,0.65163
2004,7,11,0,5,23,0.66467
2004,7,11,1,5,23,0.66313
2004,7,11,2,5,23,0.6486
2004,7,11,3,5,23,0.62245
2004,7,11,4,5,23,0.5919
2004,7,11,5,5,23,0.56601
2004,7,11,6,5,23,0.55004
2004,7,11,7,5,23,0.54847
2004,7,11,8,5,23,0.56358
2004,7,11,9,5,23,0.58982
2004,7,11,10,5,23,0.61628
2004,7,11,11,5,23,0.63228
2004,7,11,12,5,23,0.63109
2004,7,11,13,5,23,0.61317
2004,7,11,14,5,23,0.58328
2004,7,11,15,5,23,0.54617
2004,7,11,16,5,23,0.50968
2004,7,11,17,5,23,0.48386
2004,7,11,18,5,23,0.47412
2004,7,11,19,5,23,0.4817
2004,7,11,20,5,23,0.50671
2004,7,11,21,5,23,0.5456
2004,7,11,22,5,23,0.59038
2004,7,11,23,5,23,0.63071
2004,7,12,0,5,23,0.6567
2004,7,12,1,5,23,0.66484
2004,7,12,2,5,23,0.65806
2004,7,12,3,5,23,0.63836
2004,7,12,4,5,23,0.60853
2004,7,12,5,5,23,0.57785
2004,7,12,6,5,23,0.55581
2004,7,12,7,5,23,0.54663
2004,7,12,8,5,23,0.55232
2004,7,12,9,5,23,0.57166
2004,7,12,10,5,23,0.59744
2004,7,12,11,5,23,0.62
2004,7,12,12,5,23,0.6306
2004,7,12,13,5,23,0.6242
2004,7,12,14,5,23,0.6027
2004,7,12,15,5,23,0.57111
2004,7,12,16,5,23,0.53405
2004,7,12,17,5,23,0.49946
2004,7,12,18,5,23,0.47716
2004,7,12,19,5,23,0.47219
2004,7,12,20,5,23,0.48551
2004,7,12,21,5,23,0.51605
2004,7,12,22,5,23,0.55837
2004,7,12,23,5,23,0.60317
2004,7,13,0,5,23,0.63973
2004,7,13,1,5,23,0.65921
2004,7,13,2,5,23,0.66025
2004,7,13,3,5,23,0.64704
2004,7,13,4,5,23,0.62249
2004,7,13,5,5,23,0.59183
2004,7,13,6,5,23,0.56585
2004,7,13,7,5,23,0.55224
2004,7,13,8,5,23,0.55186
2004,7,13,9,5,23,0.56364
2004,7,13,10,5,23,0.58419
2004,7,13,11,5,23,0.60641
2004,7,13,12,5,23,0.6226
2004,7,13,13,5,23,0.62598
2004,7,13,14,5,23,0.61335
2004,7,13,15,5,23,0.58798
2004,7,13,16,5,23,0.55497
2004,7,13,17,5,23,0.5189
2004,7,13,18,5,23,0.48818
2004,7,13,19,5,23,0.47223
2004,7,13,20,5,23,0.47495
2004,7,13,21,5,23,0.49597
2004,7,13,22,5,23,0.53213
2004,7,13,23,5,23,0.57601
2004,7,14,0,5,23,0.6177
2004,7,14,1,5,23,0.64723
2004,7,14,2,5,23,0.65784
2004,7,14,3,5,23,0.65062
2004,7,14,4,5,23,0.63122
2004,7,14,5,5,23,0.60431
2004,7,14,6,5,23,0.57738
2004,7,14,7,5,23,0.56041
2004,7,14,8,5,23,0.55686
2004,7,14,9,5,23,0.56398
2004,7,14,10,5,23,0.57899
2004,7,14,11,5,23,0.59783
2004,7,14,12,5,23,0.61425
2004,7,14,13,5,23,0.62252
2004,7,14,14,5,23,0.61789
2004,7,14,15,5,23,0.59918
2004,7,14,16,5,23,0.57072
2004,7,14,17,5,23,0.53749
2004,7,14,18,5,23,0.50442
2004,7,14,19,5,23,0.4804
2004,7,14,20,5,23,0.47358
2004,7,14,21,5,23,0.48567
2004,7,14,22,5,23,0.51426
2004,7,14,23,5,23,0.55404
2004,7,15,0,5,23,0.59622
2004,7,15,1,5,23,0.63127
2004,7,15,2,5,23,0.65096
2004,7,15,3,5,23,0.65125
2004,7,15,4,5,23,0.63597
2004,7,15,5,5,23,0.61261
2004,7,15,6,5,23,0.5875
2004,7,15,7,5,23,0.56846
2004,7,15,8,5,23,0.56206
2004,7,15,9,5,23,0.56715
2004,7,15,10,5,23,0.57912
2004,7,15,11,5,23,0.59496
2004,7,15,12,5,23,0.61028
2004,7,15,13,5,23,0.61969
2004,7,15,14,5,23,0.61962
2004,7,15,15,5,23,0.60752
2004,7,15,16,5,23,0.584
2004,7,15,17,5,23,0.55403
2004,7,15,18,5,23,0.5226
2004,7,15,19,5,23,0.49523
2004,7,15,20,5,23,0.4805
2004,7,15,21,5,23,0.4841
2004,7,15,22,5,23,0.50501
2004,7,15,23,5,23,0.53893
2004,7,16,0,5,23,0.57891
2004,7,16,1,5,23,0.61564
2004,7,16,2,5,23,0.64087
2004,7,16,3,5,23,0.64891
2004,7,16,4,5,23,0.63902
2004,7,16,5,5,23,0.61793
2004,7,16,6,5,23,0.59448
2004,7,16,7,5,23,0.57508
2004,7,16,8,5,23,0.56558
2004,7,16,9,5,23,0.56838
2004,7,16,10,5,23,0.57947
2004,7,16,11,5,23,0.59427
2004,7,16,12,5,23,0.60961
2004,7,16,13,5,23,0.62042
2004,7,16,14,5,23,0.62255
2004,7,16,15,5,23,0.61491
2004,7,16,16,5,23,0.59693
2004,7,16,17,5,23,0.57047
2004,7,16,18,5,23,0.54106
2004,7,16,19,5,23,0.51389
2004,7,16,20,5,23,0.49459
2004,7,16,21,5,23,0.4902
2004,7,16,22,5,23,0.50329
2004,7,16,23,5,23,0.53053
2004,7,17,0,5,23,0.56637
2004,7,17,1,5,23,0.6028
2004,7,17,2,5,23,0.63075
2004,7,17,3,5,23,0.6442
2004,7,17,4,5,23,0.64072
2004,7,17,5,5,23,0.6231
2004,7,17,6,5,23,0.60015
2004,7,17,7,5,23,0.58034
2004,7,17,8,5,23,0.56825
2004,7,17,9,5,23,0.56706
2004,7,17,10,5,23,0.57636
2004,7,17,11,5,23,0.59139
2004,7,17,12,5,23,0.60795
2004,7,17,13,5,23,0.62191
2004,7,17,14,5,23,0.62769
2004,7,17,15,5,23,0.62317
2004,7,17,16,5,23,0.60962
2004,7,17,17,5,23,0.58774
2004,7,17,18,5,23,0.5605
2004,7,17,19,5,23,0.53401
2004,7,17,20,5,23,0.51327
2004,7,17,21,5,23,0.50297
2004,7,17,22,5,23,0.50787
2004,7,17,23,5,23,0.52781
2004,7,18,0,5,23,0.5581
2004,7,18,1,5,23,0.59237
2004,7,18,2,5,23,0.62201
2004,7,18,3,5,23,0.63922
2004,7,18,4,5,23,0.64112
2004,7,18,5,5,23,0.6288
2004,7,18,6,5,23,0.60762
2004,7,18,7,5,23,0.58654
2004,7,18,8,5,23,0.57181
2004,7,18,9,5,23,0.56586
2004,7,18,10,5,23,0.57034
2004,7,18,11,5,23,0.58388
2004,7,18,12,5,23,0.60167
2004,7,18,13,5,23,0.61909
2004,7,18,14,5,23,0.63076
2004,7,18,15,5,23,0.63159
2004,7,18,16,5,23,0.62187
2004,7,18,17,5,23,0.60446
2004,7,18,18,5,23,0.58089
2004,7,18,19,5,23,0.55529
2004,7,18,20,5,23,0.53392
2004,7,18,21,5,23,0.52054
2004,7,18,22,5,23,0.51828
2004,7,18,23,5,23,0.52995
2004,7,19,0,5,23,0.55362
2004,7,19,1,5,23,0.58378
2004,7,19,2,5,23,0.61348
2004,7,19,3,5,23,0.63435
2004,7,19,4,5,23,0.64107
2004,7,19,5,5,23,0.63421
2004,7,19,6,5,23,0.61732
2004,7,19,7,5,23,0.59633
2004,7,19,8,5,23,0.57848
2004,7,19,9,5,23,0.56756
2004,7,19,10,5,23,0.56516
2004,7,19,11,5,23,0.57304
2004,7,19,12,5,23,0.58945
2004,7,19,13,5,23,0.60898
2004,7,19,14,5,23,0.62614
2004,7,19,15,5,23,0.63502
2004,7,19,16,5,23,0.63192
2004,7,19,17,5,23,0.61912
2004,7,19,18,5,23,0.60019
2004,7,19,19,5,23,0.57745
2004,7,19,20,5,23,0.55592
2004,7,19,21,5,23,0.54082
2004,7,19,22,5,23,0.53396
2004,7,19,23,5,23,0.53744
2004,7,20,0,5,23,0.55299
2004,7,20,1,5,23,0.57746
2004,7,20,2,5,23,0.60464
2004,7,20,3,5,23,0.62769
2004,7,20,4,5,23,0.63981
2004,7,20,5,5,23,0.63872
2004,7,20,6,5,23,0.62726
2004,7,20,7,5,23,0.60931
2004,7,20,8,5,23,0.58973
2004,7,20,9,5,23,0.57374
2004,7,20,10,5,23,0.56405
2004,7,20,11,5,23,0.56306
2004,7,20,12,5,23,0.57308
2004,7,20,13,5,23,0.59139
2004,7,20,14,5,23,0.61158
2004,7,20,15,5,23,0.62777
2004,7,20,16,5,23,0.63448
2004,7,20,17,5,23,0.62952
2004,7,20,18,5,23,0.61629
2004,7,20,19,5,23,0.59856
2004,7,20,20,5,23,0.57926
2004,7,20,21,5,23,0.56329
2004,7,20,22,5,23,0.5538
2004,7,20,23,5,23,0.55117
2004,7,21,0,5,23,0.55766
2004,7,21,1,5,23,0.57435
2004,7,21,2,5,23,0.59676
2004,7,21,3,5,23,0.61871
2004,7,21,4,5,23,0.63479
2004,7,21,5,5,23,0.6405
2004,7,21,6,5,23,0.63547
2004,7,21,7,5,23,0.62256
2004,7,21,8,5,23,0.60443
2004,7,21,9,5,23,0.5848
2004,7,21,10,5,23,0.56812
2004,7,21,11,5,23,0.55763
2004,7,21,12,5,23,0.55712
2004,7,21,13,5,23,0.56868
2004,7,21,14,5,23,0.58807
2004,7,21,15,5,23,0.60833
2004,7,21,16,5,23,0.6241
2004,7,21,17,5,23,0.63066
2004,7,21,18,5,23,0.62682
2004,7,21,19,5,23,0.61624
2004,7,21,20,5,23,0.60238
2004,7,21,21,5,23,0.58814
2004,7,21,22,5,23,0.57724
2004,7,21,23,5,23,0.57091
2004,7,22,0,5,23,0.5696
2004,7,22,1,5,23,0.57638
2004,7,22,2,5,23,0.59136
2004,7,22,3,5,23,0.60922
2004,7,22,4,5,23,0.6253
2004,7,22,5,5,23,0.63648
2004,7,22,6,5,23,0.63949
2004,7,22,7,5,23,0.63347
2004,7,22,8,5,23,0.61966
2004,7,22,9,5,23,0.59974
2004,7,22,10,5,23,0.57762
2004,7,22,11,5,23,0.55836
2004,7,22,12,5,23,0.54631
2004,7,22,13,5,23,0.54611
2004,7,22,14,5,23,0.55884
2004,7,22,15,5,23,0.57892
2004,7,22,16,5,23,0.59986
2004,7,22,17,5,23,0.6172
2004,7,22,18,5,23,0.62672
2004,7,22,19,5,23,0.6274
2004,7,22,20,5,23,0.62226
2004,7,22,21,5,23,0.61376
2004,7,22,22,5,23,0.60404
2004,7,22,23,5,23,0.5956
2004,7,23,0,5,23,0.58903
2004,7,23,1,5,23,0.58602
2004,7,23,2,5,23,0.59031
2004,7,23,3,5,23,0.60101
2004,7,23,4,5,23,0.6135
2004,7,23,5,5,23,0.62581
2004,7,23,6,5,23,0.63599
2004,7,23,7,5,23,0.63943
2004,7,23,8,5,23,0.63306
2004,7,23,9,5,23,0.61678
2004,7,23,10,5,23,0.59282
2004,7,23,11,5,23,0.56653
2004,7,23,12,5,23,0.54396
2004,7,23,13,5,23,0.53029
2004,7,23,14,5,23,0.53029
2004,7,23,15,5,23,0.54388
2004,7,23,16,5,23,0.56504
2004,7,23,17,5,23,0.58842
2004,7,23,18,5,23,0.6103
2004,7,23,19,5,23,0.62621
2004,7,23,20,5,23,0.63431
2004,7,23,21,5,23,0.6359
2004,7,23,22,5,23,0.63193
2004,7,23,23,5,23,0.62397
2004,7,24,0,5,23,0.61423
2004,7,24,1,5,23,0.6039
2004,7,24,2,5,23,0.59632
2004,7,24,3,5,23,0.59577
2004,7,24,4,5,23,0.60148
2004,7,24,5,5,23,0.61091
2004,7,24,6,5,23,0.62393
2004,7,24,7,5,23,0.63696
2004,7,24,8,5,23,0.64205
2004,7,24,9,5,23,0.6342
2004,7,24,10,5,23,0.61355
2004,7,24,11,5,23,0.58417
2004,7,24,12,5,23,0.55308
2004,7,24,13,5,23,0.52692
2004,7,24,14,5,23,0.51132
2004,7,24,15,5,23,0.51102
2004,7,24,16,5,23,0.5253
2004,7,24,17,5,23,0.54857
